,pos,win
97122,"[[6150,12469],[8073,9810],[11661,7670]]",0
97123,"[[7376,11840]]",1
97124,"[[7208,8690]]",1
97125,"[[6375,12345],[2883,9579]]",0
97126,"[[5530,9418]]",1
97127,"[[6443,8878]]",0
97128,"[[6225,12552],[3801,9681],[11228,8441]]",1
97129,"[[6091,12687],[3245,12863]]",1
97130,"[[4614,7313]]",1
97131,"[[10922,8621],[6746,11485],[4644,13886]]",0
97132,"[[6637,6473]]",1
97133,"[[7549,3183],[6233,10632]]",1
97134,"[[9463,5669]]",1
97135,"[[11875,6543],[8214,10860]]",0
97136,"[[8190,10169]]",0
97137,"[[3078,11449]]",0
97138,"[[6727,12770],[11412,5711]]",1
97139,"[[9892,5774]]",0
97140,"[[12490,6454],[4724,9327],[3625,11605]]",1
97141,"[[12552,6557],[7064,11067],[6480,12294],[13592,8999]]",0
97142,"[[9142,5479]]",1
97143,"[[6274,12251],[9750,5611]]",1
97144,"[[7379,11829]]",1
97145,"[[11089,8484],[11316,7016],[8522,10551]]",1
97146,"[[10928,8622],[8333,5166]]",1
97147,"[[6411,12484],[4357,9301],[3962,6529]]",1
97148,"[[6929,8869]]",1
97149,"[[7040,6558],[6771,11451]]",1
97150,"[[5667,12595]]",0
97151,"[[12389,6477],[7345,9837],[10132,7917]]",0
97152,"[[7935,9570],[2382,8352],[6402,12211]]",0
97153,"[[11877,7318]]",1
97154,"[[11728,6542],[8009,10033],[6636,12210],[12709,6278]]",1
97155,"[[8023,10378]]",0
97156,"[[7652,10949],[3561,8351],[9011,9374]]",1
97157,"[[6775,11477],[13916,13926],[12381,5571]]",0
97158,"[[10886,8599],[9255,6271]]",0
97159,"[[12517,6529],[9992,5251],[6907,9951]]",0
97160,"[[12538,6524],[7685,10944],[7236,12462]]",0
97161,"[[12435,6614],[4875,9526],[3323,8635]]",1
97162,"[[5074,11627]]",1
97163,"[[6103,12430],[11030,5105],[10846,8671],[8009,10332]]",1
97164,"[[11026,8441],[9929,8954]]",1
97165,"[[6373,9647]]",1
97166,"[[2840,11229]]",0
97167,"[[9899,6474]]",0
97168,"[[12201,6744],[7802,7692],[6677,12415]]",0
97169,"[[3621,8333],[11245,6917]]",0
97170,"[[6609,12634],[6052,8809]]",0
97171,"[[12584,6324],[8259,10282]]",1
97172,"[[6761,12511],[3711,9967]]",0
97173,"[[11310,7176],[13347,13891]]",0
97174,"[[7896,9878],[8733,5430]]",1
97175,"[[6378,12344],[2168,8563],[10940,5534]]",1
97176,"[[7594,6643],[11099,6410],[12592,6189]]",1
97177,"[[12439,6579],[13209,14024]]",1
97178,"[[7499,11210],[13817,13532],[11240,1789]]",1
97179,"[[4589,7583]]",1
97180,"[[7843,10691]]",1
97181,"[[7074,11430],[4085,7269]]",1
97182,"[[8475,9998]]",0
97183,"[[4756,9620],[8325,10141]]",0
97184,"[[8258,10322]]",1
97185,"[[11996,6534],[8444,8178]]",0
97186,"[[4616,7648]]",1
97187,"[[11918,6729],[7023,11360],[9331,8608]]",0
97188,"[[6613,12576],[3694,9046]]",0
97189,"[[6427,12160],[11082,6956],[6187,6734]]",0
97190,"[[6414,12290],[3564,8220],[10884,8512],[13111,14205]]",1
97191,"[[11702,6533],[10203,7201]]",1
97192,"[[7007,11124],[4569,9105],[7915,4975]]",0
97193,"[[2439,8854],[5893,8528]]",0
97194,"[[11218,8316],[3812,9351],[7536,11456]]",0
97195,"[[11598,6492],[3423,10765]]",1
97196,"[[8877,9762]]",1
97197,"[[10812,8664],[8305,8063]]",1
97198,"[[6312,12302],[2824,11256]]",1
97199,"[[10146,5496],[4812,9550],[7075,10763]]",1
97200,"[[9569,9327]]",0
97201,"[[5946,12525],[2826,11299]]",0
97202,"[[10181,5712],[12272,4558]]",0
97203,"[[6834,12497],[5413,8661]]",0
97204,"[[11020,5566]]",0
97205,"[[2217,11693]]",0
97206,"[[4407,7447]]",0
97207,"[[6729,12476],[8438,6623]]",0
97208,"[[12291,6578],[6762,9531]]",0
97209,"[[6919,12791]]",0
97210,"[[5883,12470],[5625,11053]]",0
97211,"[[12333,6612],[3931,10374]]",0
97212,"[[3832,9383],[3320,8023],[2553,10247]]",0
97213,"[[12173,6549],[11013,8523],[6257,12386],[11836,7254]]",1
97214,"[[10259,9021]]",1
97215,"[[12095,6591],[4245,9667],[7006,9404]]",1
97216,"[[11034,8622],[3902,9704],[5609,11841]]",0
97217,"[[6437,12473],[6858,6857],[11438,8207]]",1
97218,"[[6093,12383],[8066,9715],[8367,7832]]",0
97219,"[[7942,9958],[11147,6680],[11158,8463]]",1
97220,"[[3669,8022],[6287,9195]]",1
97221,"[[10886,5518],[3621,10034]]",1
97222,"[[3105,8331],[8315,10261]]",0
97223,"[[11569,6592],[8183,12141]]",1
97224,"[[11336,6144],[8466,10496]]",1
97225,"[[6492,12305],[10898,8482],[12154,9609]]",1
97226,"[[7623,11462],[6303,9685]]",1
97227,"[[8041,6819]]",1
97228,"[[11742,6542],[11224,8408],[6483,12351]]",1
97229,"[[12334,5411]]",0
97230,"[[8720,9804]]",1
97231,"[[11215,8304],[7530,10110],[6596,12504]]",1
97232,"[[3816,9299],[5386,9135]]",0
97233,"[[14292,14360],[11048,8414]]",0
97234,"[[9740,6008]]",1
97235,"[[6062,12402],[3699,9056]]",0
97236,"[[12492,6374],[7015,11264],[13352,12679]]",0
97237,"[[11936,6533],[4659,9288],[1399,11692]]",1
97238,"[[10935,8611],[8087,10282]]",0
97239,"[[11997,6971]]",0
97240,"[[6275,12643],[4401,9379],[2246,9077]]",1
97241,"[[11615,6494],[7488,5101],[7264,11250]]",0
97242,"[[9667,7099]]",1
97243,"[[11224,8414],[11774,1349]]",1
97244,"[[12437,6481],[14076,13870],[7615,9743]]",1
97245,"[[7966,9760],[12515,6552],[6345,12170]]",1
97246,"[[7663,10972],[7443,7800]]",1
97247,"[[6122,12477],[7035,9947]]",0
97248,"[[10925,8599],[3730,12841]]",0
97249,"[[6690,12471],[3462,7973],[8805,5872]]",1
97250,"[[6293,12631],[3135,8164],[7108,7521]]",0
97251,"[[10819,8717],[7928,9738],[8009,10020]]",0
97252,"[[7296,9834],[3274,8401],[6572,12473]]",1
97253,"[[6400,12717],[3818,9326],[11332,6278],[12950,2781]]",1
97254,"[[12064,6610],[3339,7797],[7272,10934]]",1
97255,"[[10599,8801],[3612,10657]]",0
97256,"[[6959,11335],[11035,6759],[9747,12858]]",1
97257,"[[11235,5957]]",0
97258,"[[12702,6444],[13730,14100],[6297,12275]]",0
97259,"[[7401,6287]]",0
97260,"[[10807,4575],[6624,11367],[3762,6306]]",1
97261,"[[11431,8203],[8865,2288]]",1
97262,"[[6469,12290],[8684,6371]]",1
97263,"[[4964,9107],[10052,7420]]",0
97264,"[[6318,12173],[4291,9436],[11111,8406]]",0
97265,"[[1825,11635]]",1
97266,"[[4667,9241],[7786,9928]]",0
97267,"[[12383,6529],[3315,7735],[6115,12579]]",1
97268,"[[4224,9576],[3036,7526],[4943,7626]]",1
97269,"[[12606,5833],[11533,4682]]",0
97270,"[[12521,6639],[10202,8975]]",0
97271,"[[7859,5947]]",0
97272,"[[7717,10923],[7292,7057]]",1
97273,"[[10766,5522],[8992,7403]]",0
97274,"[[12328,6532],[11369,3849]]",0
97275,"[[12086,6519],[10102,5849]]",0
97276,"[[11897,6586],[6344,12288],[6045,10536]]",1
97277,"[[11320,6120],[7225,12226]]",1
97278,"[[12473,6564],[8886,9866]]",1
97279,"[[6339,12319],[3775,9244],[12545,6461]]",1
97280,"[[4812,8884]]",0
97281,"[[8819,9713]]",1
97282,"[[10992,5517],[3541,10867]]",1
97283,"[[10506,8867]]",0
97284,"[[8119,10466]]",1
97285,"[[7666,9850],[2306,8406],[5108,13137]]",0
97286,"[[4592,9598],[3461,8335],[11493,8097]]",0
97287,"[[10849,8551],[4282,9476],[13948,13371]]",0
97288,"[[10662,5164],[4692,9392],[7860,9577]]",0
97289,"[[11358,8312],[6663,4686],[7720,9784]]",1
97290,"[[6754,12496],[5748,8499]]",0
97291,"[[11054,6814],[10371,2612]]",0
97292,"[[7370,9754],[3136,7569],[10994,8603]]",0
97293,"[[12436,6587],[7408,10940],[6914,11376]]",1
97294,"[[12231,6639],[8527,11427]]",1
97295,"[[12365,6476],[7864,9573],[1483,11600]]",0
97296,"[[12068,6677],[6605,9607]]",1
97297,"[[6638,12441],[1531,9949]]",1
97298,"[[11914,6916]]",1
97299,"[[6657,12632],[6389,8889]]",0
97300,"[[8146,10207]]",1
97301,"[[6284,12503],[3562,8423],[12382,6258]]",1
97302,"[[6009,12485],[3464,10616]]",0
97303,"[[12107,6768],[7766,10766],[6940,12705],[12174,6681]]",1
97304,"[[11071,5661]]",0
97305,"[[4326,9319],[10770,4956],[10758,5388]]",1
97306,"[[7322,10967],[5992,8642]]",0
97307,"[[7722,9556],[8288,7313]]",0
97308,"[[11538,6473],[4867,9760],[4395,12001]]",1
97309,"[[11371,6621],[10594,12479]]",0
97310,"[[12071,6518],[13458,13862]]",1
97311,"[[6386,12071],[4393,12032]]",0
97312,"[[5922,9427]]",0
97313,"[[10853,5486],[7012,11230],[14293,14367]]",1
97314,"[[10787,8814],[7112,11274],[3294,7285]]",1
97315,"[[12139,6820],[6268,9313]]",1
97316,"[[11677,8012],[3799,9293],[2927,7807]]",1
97317,"[[11590,1961]]",0
97318,"[[6338,12500],[10188,6885]]",0
97319,"[[6966,10838],[14077,13942],[12012,2422]]",0
97320,"[[2988,10983]]",1
97321,"[[10907,8563],[7202,9738],[12313,3292]]",1
97322,"[[7537,11027],[8849,7454]]",0
97323,"[[11469,8039],[4263,9361],[5685,12484],[3929,12424]]",1
97324,"[[12452,6524],[6654,11387],[7821,9819],[8804,5550]]",0
97325,"[[3622,6708],[7935,9701]]",0
97326,"[[11633,6631],[10991,8700],[6785,11457]]",1
97327,"[[12476,6536],[7469,11708]]",0
97328,"[[6048,12613],[7330,9664],[9498,8767]]",0
97329,"[[10017,6315]]",1
97330,"[[11219,8710],[7252,11364],[12197,10639]]",1
97331,"[[10492,8972]]",1
97332,"[[11770,6604],[7068,9748],[10011,2374]]",0
97333,"[[11291,12898]]",1
97334,"[[6371,11177]]",0
97335,"[[12028,6607],[8067,9685],[4223,13481]]",0
97336,"[[6567,12456],[5106,8970]]",1
97337,"[[12064,7006]]",0
97338,"[[6692,12504],[2898,7854],[936,11466]]",1
97339,"[[8021,9916],[11240,6213],[2612,12957]]",0
97340,"[[11493,8020],[7902,9792],[12169,9782]]",1
97341,"[[10222,5303],[6864,11388],[14340,14391]]",0
97342,"[[6256,12339],[8068,9970],[8480,3656]]",0
97343,"[[11859,6801],[9012,4220]]",1
97344,"[[6534,7879]]",0
97345,"[[10905,8855],[5951,8942]]",0
97346,"[[12484,6565],[13558,14168],[7620,7432]]",0
97347,"[[2115,11877],[4165,9368]]",1
97348,"[[12359,6439],[8354,5209]]",0
97349,"[[6001,12501],[2313,8416],[12205,3065]]",0
97350,"[[6649,12546],[3388,8727]]",1
97351,"[[12415,6550],[12669,13552]]",0
97352,"[[6820,12788],[4113,11675]]",1
97353,"[[11947,6747],[7959,10172],[8383,5242]]",0
97354,"[[5918,12347],[3278,7021],[9593,7352]]",0
97355,"[[10839,5430],[7880,10455]]",1
97356,"[[6564,12727],[8428,5703]]",0
97357,"[[8011,9769],[2928,8246],[13363,12103]]",0
97358,"[[6490,12265],[10915,8394],[10922,6858]]",0
97359,"[[11797,7451]]",0
97360,"[[10164,6411]]",1
97361,"[[12342,6687],[3879,12517]]",0
97362,"[[11229,6006]]",1
97363,"[[6347,12163],[14168,14057],[12279,4313]]",0
97364,"[[10540,8784],[3658,8789]]",0
97365,"[[11870,6558],[5782,9410]]",1
97366,"[[11532,6461],[5884,9296]]",0
97367,"[[11867,6549],[6523,11332],[6381,12315],[13582,12955]]",0
97368,"[[11011,8475],[5046,8641]]",0
97369,"[[5971,12661],[7349,7006],[12485,6572]]",1
97370,"[[7959,9627],[11613,6947],[12770,14121]]",1
97371,"[[10541,8910]]",1
97372,"[[12378,5683],[4204,9252],[2517,11673]]",1
97373,"[[6288,12446],[4328,9372],[11547,8090]]",1
97374,"[[7853,10178],[6609,7494]]",0
97375,"[[11310,6131],[7965,8596]]",1
97376,"[[10023,8017]]",1
97377,"[[11391,8287],[6734,7008],[13204,11955]]",1
97378,"[[12771,6219],[7205,10045]]",0
97379,"[[12378,6452],[8692,2550],[10766,1147]]",0
97380,"[[5341,9455]]",0
97381,"[[7724,9724],[11279,4849]]",0
97382,"[[13142,14061]]",0
97383,"[[12173,6515],[8103,10035],[4914,12328]]",0
97384,"[[3850,11441]]",0
97385,"[[8157,10423]]",1
97386,"[[10252,5194],[11504,8042]]",0
97387,"[[5935,12781],[11379,8259],[13882,3923]]",1
97388,"[[6704,8625]]",1
97389,"[[11946,6703],[11780,3010]]",1
97390,"[[5059,8444]]",0
97391,"[[7192,10968],[3172,13159]]",1
97392,"[[10884,8282],[4969,11563]]",0
97393,"[[6307,12578],[3464,8589],[11692,7433]]",1
97394,"[[12010,6557],[8630,2599],[11786,3788]]",1
97395,"[[5865,12643],[8856,5917]]",1
97396,"[[6600,7352],[3273,7205]]",1
97397,"[[7332,12047]]",1
97398,"[[7103,11048],[2437,12741],[10903,8743]]",0
97399,"[[5991,12719],[10842,5091],[7586,7920]]",1
97400,"[[11623,7778]]",1
97401,"[[7331,12331]]",1
97402,"[[6590,12582],[10763,4960],[11343,7050],[14340,14391]]",0
97403,"[[7770,9788],[3483,8729]]",0
97404,"[[11058,8428],[5685,12787]]",0
97405,"[[12418,6678],[10230,7900]]",0
97406,"[[11069,8442],[7081,11018],[6361,12481],[11051,8323]]",1
97407,"[[7033,11198],[11966,6788]]",0
97408,"[[6704,11546],[3791,10921]]",0
97409,"[[12510,6433],[7074,4107],[7136,10928]]",0
97410,"[[12430,6656],[6220,10523]]",1
97411,"[[5826,12588],[13283,12279]]",1
97412,"[[11560,8120],[6096,12518],[8004,10081]]",1
97413,"[[11007,8637],[7758,11048],[3553,6696]]",0
97414,"[[11119,13887]]",0
97415,"[[11010,8538],[4483,7409]]",1
97416,"[[12551,5953],[4129,9601],[6139,12490],[12409,5790]]",1
97417,"[[12387,6235],[8888,9834]]",1
97418,"[[6932,10596],[2445,8439],[3625,12576]]",0
97419,"[[10349,5225],[12564,6436]]",1
97420,"[[3630,8915]]",0
97421,"[[6050,12480],[4791,9252],[12464,6646]]",1
97422,"[[6536,12413],[9388,9038]]",1
97423,"[[6048,12437],[3626,8738]]",0
97424,"[[7714,10098],[12463,7222]]",1
97425,"[[11931,6537],[8027,10108],[6346,12223],[12449,6385]]",0
97426,"[[5957,12460],[3287,7730],[2848,11284]]",1
97427,"[[11024,8298],[12478,6589],[7760,9593]]",0
97428,"[[7007,12604],[4793,9196],[12202,9758]]",0
97429,"[[7815,10186],[3483,8802]]",1
97430,"[[11407,8297],[6693,12821],[9526,5767]]",0
97431,"[[9761,6111]]",0
97432,"[[8281,10250]]",0
97433,"[[7601,7567],[12116,9566]]",0
97434,"[[11180,8364],[3974,9656],[6474,9098]]",1
97435,"[[7660,10182],[3169,7968],[3002,12502]]",1
97436,"[[5884,12656],[3518,7829],[6640,8532]]",0
97437,"[[2185,11709]]",0
97438,"[[12512,6489],[5474,11571]]",1
97439,"[[12466,6622],[6112,9494]]",0
97440,"[[7160,11492],[11672,7208],[13435,14167]]",1
97441,"[[6894,12551],[11044,5106],[13952,14343]]",1
97442,"[[10083,5354],[7056,11365],[4176,11906]]",1
97443,"[[8194,10108]]",1
97444,"[[12437,6456],[7440,2818]]",0
97445,"[[5939,9295]]",0
97446,"[[11859,7223]]",0
97447,"[[13220,12187]]",0
97448,"[[12397,6582],[11103,4478]]",0
97449,"[[11372,8450],[3540,9686]]",0
97450,"[[9860,8851]]",1
97451,"[[9964,6281]]",0
97452,"[[6675,12491],[3608,8509],[7914,9634],[11912,6588]]",1
97453,"[[10890,5479],[7165,11149],[3100,7815]]",0
97454,"[[3620,7851],[9556,8785]]",0
97455,"[[11542,6469],[8736,5939]]",1
97456,"[[12487,6502],[7979,9816],[5485,12426]]",1
97457,"[[12024,6726],[7504,9662],[10876,8401]]",0
97458,"[[12300,6529],[5970,11408]]",1
97459,"[[5954,12615],[3777,9906],[3441,6795]]",0
97460,"[[12719,6139],[7650,9921],[3274,7737]]",1
97461,"[[12456,6572],[11602,3916]]",1
97462,"[[12017,6653],[5548,11447]]",1
97463,"[[11003,8422],[4270,9480],[6535,11414]]",0
97464,"[[6882,12543],[7494,7016],[11720,3777]]",1
97465,"[[10919,8570],[7145,6489]]",0
97466,"[[5292,9527]]",1
97467,"[[10855,8791],[7039,9681],[10372,5077]]",1
97468,"[[7374,11258],[10825,8674],[6499,8282]]",1
97469,"[[10809,5103],[5900,11418]]",0
97470,"[[6993,10912],[3706,8010],[4746,7170]]",0
97471,"[[5485,12755]]",0
97472,"[[11783,6552],[8473,3590]]",0
97473,"[[3690,8457],[7650,9655]]",1
97474,"[[11949,6698],[7885,9672],[6502,12523],[9512,6227]]",0
97475,"[[6173,12434],[4637,7799]]",0
97476,"[[10572,5311],[6721,11406],[4189,11789]]",0
97477,"[[12320,6514],[8273,7243]]",1
97478,"[[11868,6619],[5007,11794]]",1
97479,"[[11806,6581],[8482,8869]]",0
97480,"[[10071,5878]]",1
97481,"[[6106,12577],[11490,8093],[8261,6883]]",1
97482,"[[2886,11293]]",0
97483,"[[6762,11390],[2725,8157],[8721,4227]]",0
97484,"[[7130,10830],[4071,11324]]",1
97485,"[[11996,6901],[7997,10384]]",0
97486,"[[12160,6677],[4380,11572]]",0
97487,"[[12476,6485],[7102,11136],[6647,6211]]",0
97488,"[[6228,12718],[9584,8809]]",1
97489,"[[12466,6512],[3341,10641]]",1
97490,"[[6327,12351],[8011,7686]]",1
97491,"[[7250,9715],[6095,9357]]",1
97492,"[[11936,6972]]",0
97493,"[[6470,12131],[3748,8058],[3092,11241]]",1
97494,"[[11806,7373]]",1
97495,"[[7375,10164]]",1
97496,"[[11570,8058],[4205,9771],[5371,9304]]",1
97497,"[[3167,11086]]",1
97498,"[[7294,9914],[11219,5347]]",1
97499,"[[6590,12337],[2222,8490],[5027,7547]]",1
97500,"[[11340,8293],[7720,10989],[8243,10100]]",1
97501,"[[7031,4023],[11291,6394]]",1
97502,"[[7447,10031],[9771,6442]]",1
97503,"[[2438,11882],[3547,8952]]",0
97504,"[[8458,10178]]",0
97505,"[[12516,6512],[13620,4998]]",0
97506,"[[6340,12346],[12840,11436]]",1
97507,"[[8347,10086]]",0
97508,"[[12314,6492],[6103,9501]]",1
97509,"[[8113,10028],[11266,6808],[12172,6455]]",0
97510,"[[11565,6493],[2767,12480]]",1
97511,"[[13992,13406]]",0
97512,"[[3285,7867],[3446,7084]]",0
97513,"[[6937,5302],[12022,12980]]",0
97514,"[[5702,12439],[3165,10622]]",0
97515,"[[11656,7709]]",0
97516,"[[8272,10106]]",0
97517,"[[6140,12402],[7546,5004],[11649,3393]]",1
97518,"[[8034,9918],[4688,11976]]",1
97519,"[[12428,6540],[11115,8476],[7897,9505]]",0
97520,"[[3772,9518],[11244,7040],[8988,4543]]",1
97521,"[[7851,9469],[2400,9011],[10270,4664]]",1
97522,"[[10498,5378],[6338,12338]]",0
97523,"[[8064,9779],[3356,10157]]",1
97524,"[[6357,12209],[4981,8430]]",1
97525,"[[10786,5258],[6826,11462],[6663,12594]]",0
97526,"[[10291,8953]]",1
97527,"[[12354,6552],[7210,9932],[4653,11937]]",1
97528,"[[7855,9653],[14340,14391],[12775,5356]]",1
97529,"[[10008,6714]]",0
97530,"[[11145,8624],[14340,14391],[6332,12214]]",0
97531,"[[6701,12464],[6305,8492]]",0
97532,"[[6864,8322]]",0
97533,"[[3604,6622],[6332,9513]]",0
97534,"[[12395,6613],[7948,9716],[4675,13376]]",0
97535,"[[12273,6759],[8037,10044],[5276,12294]]",1
97536,"[[12175,6545],[7356,11092],[8037,8682]]",0
97537,"[[10166,7200]]",0
97538,"[[9746,9452]]",0
97539,"[[11460,6324],[9473,9246]]",0
97540,"[[9007,9611]]",1
97541,"[[6192,12620],[10028,6946]]",0
97542,"[[11064,5640]]",0
97543,"[[11402,6253],[3236,7836]]",0
97544,"[[12548,6469],[6438,8301]]",1
97545,"[[7625,10975],[5781,9091]]",0
97546,"[[10874,8815],[12388,6614],[11885,11927]]",0
97547,"[[6375,12472],[8541,5931]]",1
97548,"[[3464,8218],[8361,5137]]",1
97549,"[[12487,6419],[7674,11635]]",1
97550,"[[7341,10030],[7865,8279]]",1
97551,"[[6869,11390],[9871,9053]]",1
97552,"[[6132,12434],[2642,8114],[12954,13510]]",0
97553,"[[3621,9349]]",1
97554,"[[6743,12699],[12373,6211]]",0
97555,"[[7824,9546],[4892,12506]]",1
97556,"[[8480,12497]]",0
97557,"[[6966,7795],[13310,3378]]",1
97558,"[[12352,6471],[7768,10682],[13469,12397]]",0
97559,"[[3361,8095],[6800,7369]]",0
97560,"[[7542,9860],[3680,6442],[8888,13312]]",0
97561,"[[12614,6529],[7782,5488]]",1
97562,"[[10023,5684],[7409,11175],[11636,7788]]",1
97563,"[[12161,6622],[7760,10656],[7806,9667],[7732,9845]]",0
97564,"[[10931,5398],[7948,10650]]",0
97565,"[[7596,10128],[3264,7716],[5953,12334]]",0
97566,"[[5916,12790],[3489,11540]]",0
97567,"[[6992,12813]]",1
97568,"[[6705,12459],[3512,9687]]",0
97569,"[[10619,8955]]",0
97570,"[[3587,11278]]",0
97571,"[[7937,9902],[9561,6316]]",1
97572,"[[11684,7255]]",0
97573,"[[7139,11185],[5274,7539]]",0
97574,"[[6566,12405],[3501,8204],[7689,9553],[6963,5336]]",1
97575,"[[1481,11358]]",1
97576,"[[12630,6460],[6544,11311],[13623,13145]]",1
97577,"[[6400,12270],[9272,5773]]",0
97578,"[[4118,9981],[11103,4827]]",1
97579,"[[11168,5822]]",1
97580,"[[5550,8949]]",0
97581,"[[6494,12550],[2103,11692]]",0
97582,"[[9804,6074]]",1
97583,"[[6309,12268],[3650,9011]]",0
97584,"[[10545,8822],[6431,9631]]",0
97585,"[[10681,8781],[5333,9231]]",1
97586,"[[11245,8327],[12123,8631]]",0
97587,"[[3650,8782]]",1
97588,"[[10937,8549],[5681,12732]]",0
97589,"[[5560,12640]]",0
97590,"[[11108,8593],[4398,9880],[6479,12379],[10926,8525]]",1
97591,"[[12358,6346],[7213,8654]]",1
97592,"[[10638,8847],[3501,10251]]",1
97593,"[[4414,7322]]",1
97594,"[[7002,11041],[6118,9743]]",1
97595,"[[9722,9242]]",1
97596,"[[6524,12506],[12217,10445]]",0
97597,"[[10939,8570],[2559,11950]]",0
97598,"[[12531,6499],[7949,5077]]",0
97599,"[[6416,12486],[8234,10296]]",1
97600,"[[11354,8286],[6763,12806],[11865,7439]]",1
97601,"[[7926,9619],[11184,6174],[12660,1630]]",0
97602,"[[3324,10772]]",0
97603,"[[11876,6579],[7202,9125],[6318,12146],[6249,9079]]",1
97604,"[[12222,6487],[4733,9115],[13438,14061]]",1
97605,"[[10619,5218],[6364,12161]]",0
97606,"[[5564,9053]]",0
97607,"[[6466,12398],[11277,7103],[12527,6315]]",1
97608,"[[11845,3079]]",0
97609,"[[12367,6427],[7447,10950],[6422,12526],[8664,5444]]",1
97610,"[[10911,8897],[3797,10537]]",0
97611,"[[11952,6745],[7132,11181],[7463,11642]]",1
97612,"[[7683,7028],[11368,6208],[11174,1258]]",1
97613,"[[11196,8640],[12125,8141]]",0
97614,"[[10376,8546]]",0
97615,"[[12385,6516],[7287,11142],[6468,12280],[10055,5565]]",0
97616,"[[11840,6565],[8132,10162]]",0
97617,"[[11944,6664],[7084,11297],[11576,11230]]",0
97618,"[[6059,12439],[3516,8322],[14085,13757]]",1
97619,"[[10010,7736]]",0
97620,"[[6600,12542],[3659,6542],[12286,6605]]",1
97621,"[[8937,7948]]",0
97622,"[[7847,9442],[6529,8170]]",1
97623,"[[8137,10100],[10265,2653]]",1
97624,"[[10988,5523],[6815,11477],[9983,9161]]",1
97625,"[[4294,7367]]",1
97626,"[[6524,12156],[10614,5429],[9396,5903]]",1
97627,"[[6250,11403]]",1
97628,"[[10825,8465],[3742,8271],[6221,12326]]",1
97629,"[[7353,9811],[7687,10941],[2525,11767]]",1
97630,"[[1756,11746]]",0
97631,"[[11957,7092]]",0
97632,"[[10632,8796],[4274,9411],[6662,12819],[12230,10020]]",0
97633,"[[12454,6500],[7095,9978]]",1
97634,"[[11017,8552],[7873,3346]]",1
97635,"[[11034,8450],[6603,11338],[8040,7384]]",0
97636,"[[10344,5206],[6080,9482]]",0
97637,"[[7800,5012]]",1
97638,"[[11942,6668],[7890,9587],[2202,11776]]",1
97639,"[[11046,8430],[9419,5951]]",1
97640,"[[8930,9833]]",0
97641,"[[11737,7189]]",0
97642,"[[6331,12401],[7149,5287],[13268,4343]]",1
97643,"[[2952,11038]]",0
97644,"[[12285,5225]]",0
97645,"[[6409,12271],[4836,9390],[12703,6443]]",1
97646,"[[12556,6315],[6045,9847]]",1
97647,"[[11345,6183],[11287,5665]]",0
97648,"[[4841,8460]]",1
97649,"[[12427,6576],[6414,10053]]",1
97650,"[[11335,7568]]",1
97651,"[[2818,11213]]",1
97652,"[[12404,6526],[8205,10375]]",1
97653,"[[8873,9818]]",1
97654,"[[8136,10077],[9767,6287]]",1
97655,"[[9736,9371]]",0
97656,"[[6684,12537],[11993,7615]]",0
97657,"[[10891,8292],[6733,11693],[12036,7680]]",0
97658,"[[7796,10828],[7852,9608],[12554,5571]]",0
97659,"[[3279,10405]]",0
97660,"[[7778,9500],[11110,4834]]",0
97661,"[[6479,9381]]",1
97662,"[[11550,7840],[6555,12511],[7408,6070]]",0
97663,"[[12473,6297],[10518,8906]]",1
97664,"[[12032,6634],[7209,9605],[7148,11158]]",1
97665,"[[7697,10968],[7663,5647]]",1
97666,"[[1992,11671]]",0
97667,"[[6026,12458],[4076,10013],[10281,8952]]",1
97668,"[[10692,8750],[1537,11893]]",1
97669,"[[11028,8480],[6576,11358],[14340,14391]]",0
97670,"[[4420,11474]]",0
97671,"[[5756,12598],[4249,9371],[5846,7369]]",1
97672,"[[9396,8885]]",1
97673,"[[10454,5484],[3542,9764]]",1
97674,"[[6132,12590],[5091,9179]]",1
97675,"[[5359,9162]]",1
97676,"[[6905,12747],[10654,5412],[9089,5704]]",0
97677,"[[9800,5578],[9513,7118]]",0
97678,"[[6317,12367],[8357,6304]]",0
97679,"[[10892,8554],[3501,9992]]",1
97680,"[[12064,6573],[7943,10701]]",1
97681,"[[6464,12109],[8919,4352]]",1
97682,"[[9070,9642]]",0
97683,"[[1456,11377]]",1
97684,"[[4387,9481],[11856,6706],[3300,8735]]",0
97685,"[[11049,5619]]",0
97686,"[[7229,9947],[11530,7079],[12465,6426]]",1
97687,"[[7036,11346],[3688,7192],[7626,7862]]",0
97688,"[[8675,9879]]",1
97689,"[[11882,6694],[8750,9646]]",0
97690,"[[7461,3827],[6043,10265]]",1
97691,"[[12449,6414],[2847,12362]]",1
97692,"[[7678,10024],[11234,6253],[6413,12412]]",0
97693,"[[11866,6563],[13134,12479]]",1
97694,"[[6306,12307],[3737,8019],[8022,9506],[7147,5278]]",0
97695,"[[8066,9742],[3311,6614],[6685,12668]]",0
97696,"[[6115,12463],[3484,8186],[5000,8530]]",1
97697,"[[12456,6493],[5557,8701]]",0
97698,"[[6423,12113],[8628,4175]]",0
97699,"[[3638,7852],[4726,9389],[2173,11691]]",1
97700,"[[11006,8386],[3806,10637]]",1
97701,"[[7908,9912],[4846,9747],[11478,8553]]",0
97702,"[[7409,10937],[8932,6138]]",0
97703,"[[10884,8547],[8329,7981]]",0
97704,"[[6754,11521],[1373,12049]]",1
97705,"[[11224,5963]]",1
